,0
4145,0.18999999999999995
4146,0.0
4147,0.586
4148,0.0
4149,0.0
4150,0.874
4151,0.31599999999999995
4152,0.29799999999999993
4153,0.0
4154,0.856
4155,0.0
4156,0.0
4157,0.532
4158,0.44199999999999995
4159,0.0
4160,0.09999999999999998
4161,0.0
4162,0.2799999999999999
4163,0.0
4164,0.784
4165,0.55
4166,0.0
4167,0.0
4168,0.0
4169,0.6399999999999999
4170,0.802
4171,0.31599999999999995
4172,0.784
4173,0.0
4174,0.0
4175,0.856
4176,0.0
4177,0.4059999999999999
4178,0.73
4179,0.802
4180,0.874
4181,0.0
4182,0.856
4183,0.73
4184,0.0
4185,0.766
4186,0.0
4187,0.0
4188,0.0
4189,0.622
4190,0.802
4191,0.0
4192,0.82
4193,0.766
4194,0.31599999999999995
4195,0.0
4196,0.0
4197,0.838
4198,0.55
4199,0.0
4200,0.6759999999999999
4201,0.0
4202,0.352
4203,0.0
4204,0.856
4205,0.4059999999999999
4206,0.0
4207,0.766
4208,0.0
4209,0.42399999999999993
4210,0.0
4211,0.874
4212,0.874
4213,0.0
4214,0.0
4215,0.514
4216,0.0
4217,0.0
4218,0.44199999999999995
4219,0.0
4220,0.0
4221,0.766
4222,0.73
4223,0.0
4224,0.0
4225,0.0
4226,0.5680000000000001
4227,0.856
4228,0.0
4229,0.766
4230,0.514
4231,0.0
4232,0.6399999999999999
4233,0.0
4234,0.42399999999999993
4235,0.856
4236,0.0
4237,0.748
4238,0.0
4239,0.0
4240,0.5680000000000001
4241,0.0
4242,0.622
4243,0.0
4244,0.622
4245,0.0
4246,0.838
4247,0.0
4248,0.0
4249,0.712
4250,0.0
4251,0.838
4252,0.0
4253,0.0
4254,0.766
4255,0.136
4256,0.55
4257,0.0
4258,0.0
4259,0.82
4260,0.20799999999999996
4261,0.3879999999999999
4262,0.31599999999999995
4263,0.0
4264,0.838
4265,0.802
4266,0.694
4267,0.6399999999999999
4268,0.5680000000000001
4269,0.0
4270,0.0
4271,0.838
4272,0.766
4273,0.42399999999999993
4274,0.748
4275,0.55
4276,0.22599999999999998
4277,0.0
4278,0.0
4279,0.2799999999999999
4280,0.0
4281,0.118
4282,0.136
4283,0.42399999999999993
4284,0.262
4285,0.0
4286,0.136
4287,0.0
4288,0.0
4289,0.622
4290,0.0
4291,0.262
4292,0.0
4293,0.17199999999999993
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.712
4299,0.82
4300,0.856
4301,0.0
4302,0.45999999999999996
4303,0.82
4304,0.0
4305,0.802
4306,0.44199999999999995
4307,0.856
4308,0.0
4309,0.604
4310,0.17199999999999993
4311,0.33399999999999996
4312,0.244
4313,0.136
4314,0.622
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.5680000000000001
4320,0.0
4321,0.0
4322,0.784
4323,0.0
4324,0.0
4325,0.0
4326,0.3879999999999999
4327,0.0
4328,0.0
4329,0.802
4330,0.73
4331,0.874
4332,0.766
4333,0.604
4334,0.0
4335,0.874
4336,0.856
4337,0.0
4338,0.0
4339,0.0
4340,0.856
4341,0.82
4342,0.0
4343,0.0
4344,0.244
4345,0.0
4346,0.6579999999999999
4347,0.0
4348,0.856
4349,0.586
4350,0.0
4351,0.0
4352,0.766
4353,0.712
4354,0.4059999999999999
4355,0.0
4356,0.262
4357,0.2799999999999999
4358,0.0
4359,0.0
4360,0.37
4361,0.838
4362,0.802
4363,0.31599999999999995
4364,0.73
4365,0.73
4366,0.784
4367,0.766
4368,0.6579999999999999
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.6579999999999999
4374,0.0
4375,0.802
4376,0.856
4377,0.0
4378,0.0
4379,0.0
4380,0.712
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.766
4386,0.838
4387,0.478
4388,0.15400000000000003
4389,0.0
4390,0.82
4391,0.55
4392,0.0
4393,0.0
4394,0.45999999999999996
4395,0.0
4396,0.0
4397,0.0
4398,0.478
4399,0.856
4400,0.82
4401,0.3879999999999999
4402,0.0
4403,0.748
4404,0.748
4405,0.55
4406,0.6399999999999999
4407,0.0
4408,0.0
4409,0.0
4410,0.0
4411,0.766
4412,0.0
4413,0.874
4414,0.82
4415,0.586
4416,0.0
4417,0.802
4418,0.748
4419,0.784
4420,0.874
4421,0.44199999999999995
4422,0.6579999999999999
4423,0.0
4424,0.0
4425,0.0
4426,0.0
4427,0.55
4428,0.0
4429,0.37
4430,0.82
4431,0.18999999999999995
4432,0.0
4433,0.44199999999999995
4434,0.0
4435,0.45999999999999996
4436,0.856
4437,0.532
4438,0.0
4439,0.136
4440,0.0
4441,0.0
4442,0.478
4443,0.0
4444,0.0
4445,0.352
4446,0.0
4447,0.0
4448,0.712
4449,0.45999999999999996
4450,0.0
4451,0.766
4452,0.0
4453,0.0
4454,0.262
4455,0.0
4456,0.802
4457,0.784
4458,0.45999999999999996
4459,0.0
4460,0.42399999999999993
4461,0.55
4462,0.0
4463,0.0
4464,0.748
4465,0.352
4466,0.0
4467,0.514
4468,0.712
4469,0.0
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,0.262
4475,0.712
4476,0.0
4477,0.766
4478,0.6759999999999999
4479,0.0
4480,0.0
4481,0.0
4482,0.0
4483,0.45999999999999996
4484,0.0
4485,0.42399999999999993
4486,0.0
4487,0.352
4488,0.0
4489,0.802
4490,0.0
4491,0.29799999999999993
4492,0.33399999999999996
4493,0.838
4494,0.5680000000000001
4495,0.22599999999999998
4496,0.694
4497,0.0
4498,0.0
4499,0.0
4500,0.532
4501,0.856
4502,0.0
4503,0.55
4504,0.604
4505,0.0
4506,0.0
4507,0.766
4508,0.766
4509,0.0
4510,0.0
4511,0.766
4512,0.766
4513,0.0
4514,0.874
4515,0.748
4516,0.0
4517,0.6759999999999999
4518,0.874
4519,0.118
4520,0.532
4521,0.748
4522,0.33399999999999996
4523,0.0
4524,0.802
4525,0.0
4526,0.0
4527,0.0
4528,0.838
4529,0.694
4530,0.09999999999999998
4531,0.784
4532,0.856
4533,0.73
4534,0.0
4535,0.712
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.73
4541,0.0
4542,0.0
4543,0.838
4544,0.838
4545,0.0
4546,0.838
4547,0.802
4548,0.802
4549,0.0
4550,0.0
4551,0.0
4552,0.874
4553,0.622
4554,0.0
4555,0.874
4556,0.0
4557,0.136
4558,0.0
4559,0.0
4560,0.0
4561,0.802
4562,0.856
4563,0.44199999999999995
4564,0.0
4565,0.784
4566,0.5680000000000001
4567,0.0
4568,0.856
4569,0.0
4570,0.802
4571,0.586
4572,0.0
4573,0.0
4574,0.44199999999999995
4575,0.838
4576,0.82
4577,0.4959999999999999
4578,0.766
4579,0.0
4580,0.694
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.6759999999999999
4587,0.0
4588,0.0
4589,0.0
4590,0.838
4591,0.0
4592,0.784
4593,0.0
4594,0.55
4595,0.3879999999999999
4596,0.20799999999999996
4597,0.4959999999999999
4598,0.2799999999999999
4599,0.874
4600,0.18999999999999995
4601,0.0
4602,0.0
4603,0.784
4604,0.0
4605,0.0
4606,0.478
4607,0.0
4608,0.514
4609,0.0
4610,0.5680000000000001
4611,0.0
4612,0.2799999999999999
4613,0.784
4614,0.856
4615,0.45999999999999996
4616,0.802
4617,0.6759999999999999
4618,0.604
4619,0.0
4620,0.0
4621,0.874
4622,0.0
4623,0.604
4624,0.0
4625,0.0
4626,0.0
4627,0.244
4628,0.0
4629,0.514
4630,0.0
4631,0.4059999999999999
4632,0.0
4633,0.604
4634,0.874
4635,0.856
4636,0.0
4637,0.784
4638,0.0
4639,0.0
4640,0.712
4641,0.694
4642,0.6759999999999999
4643,0.0
4644,0.31599999999999995
4645,0.33399999999999996
4646,0.514
4647,0.82
4648,0.0
4649,0.838
4650,0.0
4651,0.0
4652,0.766
4653,0.622
4654,0.73
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.6759999999999999
4661,0.0
4662,0.6399999999999999
4663,0.874
4664,0.0
4665,0.0
4666,0.0
4667,0.0
4668,0.33399999999999996
4669,0.0
4670,0.09999999999999998
4671,0.0
4672,0.532
4673,0.874
4674,0.0
4675,0.352
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.18999999999999995
4681,0.0
4682,0.0
4683,0.802
4684,0.802
4685,0.0
4686,0.4059999999999999
4687,0.0
4688,0.838
4689,0.0
4690,0.856
4691,0.0
4692,0.0
4693,0.712
4694,0.45999999999999996
4695,0.15400000000000003
4696,0.0
4697,0.0
4698,0.802
4699,0.802
4700,0.0
4701,0.0
4702,0.0
4703,0.2799999999999999
4704,0.44199999999999995
4705,0.748
4706,0.44199999999999995
4707,0.838
4708,0.0
4709,0.5680000000000001
4710,0.136
4711,0.2799999999999999
4712,0.0
4713,0.22599999999999998
4714,0.802
4715,0.0
4716,0.0
4717,0.0
4718,0.45999999999999996
4719,0.55
4720,0.766
4721,0.0
4722,0.0
4723,0.0
4724,0.838
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.604
4730,0.0
4731,0.136
4732,0.2799999999999999
4733,0.73
4734,0.4959999999999999
4735,0.29799999999999993
4736,0.0
4737,0.82
4738,0.0
4739,0.6759999999999999
4740,0.73
4741,0.0
4742,0.0
4743,0.55
4744,0.838
4745,0.802
4746,0.55
4747,0.4959999999999999
4748,0.352
4749,0.6759999999999999
4750,0.0
4751,0.0
4752,0.514
4753,0.514
4754,0.118
4755,0.136
4756,0.0
4757,0.0
4758,0.73
4759,0.0
4760,0.856
4761,0.784
4762,0.0
4763,0.0
4764,0.0
4765,0.784
4766,0.82
4767,0.0
4768,0.0
4769,0.0
4770,0.29799999999999993
4771,0.874
4772,0.0
4773,0.0
4774,0.586
4775,0.748
4776,0.18999999999999995
4777,0.0
4778,0.0
4779,0.09999999999999998
4780,0.0
4781,0.6579999999999999
4782,0.0
4783,0.6759999999999999
4784,0.0
4785,0.802
4786,0.622
4787,0.0
4788,0.0
4789,0.42399999999999993
4790,0.0
4791,0.45999999999999996
4792,0.0
4793,0.838
4794,0.262
4795,0.0
4796,0.17199999999999993
4797,0.6579999999999999
4798,0.856
4799,0.0
4800,0.118
4801,0.0
4802,0.0
4803,0.712
4804,0.0
4805,0.478
4806,0.838
4807,0.29799999999999993
4808,0.0
4809,0.838
4810,0.0
4811,0.748
4812,0.4959999999999999
4813,0.0
4814,0.6399999999999999
4815,0.0
4816,0.55
4817,0.6399999999999999
4818,0.0
4819,0.766
4820,0.0
4821,0.0
4822,0.856
4823,0.0
4824,0.0
4825,0.0
4826,0.856
4827,0.766
4828,0.0
4829,0.0
4830,0.0
4831,0.478
4832,0.31599999999999995
4833,0.31599999999999995
4834,0.0
4835,0.0
4836,0.3879999999999999
4837,0.6579999999999999
4838,0.82
4839,0.0
4840,0.0
4841,0.874
4842,0.3879999999999999
4843,0.352
4844,0.0
4845,0.748
4846,0.5680000000000001
4847,0.532
4848,0.0
4849,0.0
4850,0.856
4851,0.6759999999999999
4852,0.0
4853,0.478
4854,0.0
4855,0.0
4856,0.0
4857,0.4959999999999999
4858,0.856
4859,0.856
4860,0.802
4861,0.586
4862,0.0
4863,0.0
4864,0.0
4865,0.802
4866,0.4959999999999999
4867,0.0
4868,0.0
4869,0.0
4870,0.856
4871,0.712
4872,0.604
4873,0.766
4874,0.5680000000000001
4875,0.0
4876,0.55
4877,0.802
4878,0.17199999999999993
4879,0.532
4880,0.0
4881,0.0
4882,0.0
4883,0.874
4884,0.2799999999999999
4885,0.0
4886,0.0
4887,0.55
4888,0.18999999999999995
4889,0.82
4890,0.18999999999999995
4891,0.44199999999999995
4892,0.0
4893,0.0
4894,0.6399999999999999
4895,0.0
4896,0.0
4897,0.856
4898,0.586
4899,0.0
4900,0.838
4901,0.0
4902,0.42399999999999993
4903,0.82
4904,0.31599999999999995
4905,0.0
4906,0.0
4907,0.712
4908,0.82
4909,0.874
4910,0.694
4911,0.694
4912,0.856
4913,0.118
4914,0.604
4915,0.856
4916,0.0
4917,0.0
4918,0.55
4919,0.0
4920,0.3879999999999999
4921,0.784
4922,0.856
4923,0.0
4924,0.6759999999999999
4925,0.0
4926,0.17199999999999993
4927,0.0
4928,0.0
4929,0.532
4930,0.784
4931,0.136
4932,0.0
4933,0.0
4934,0.0
4935,0.586
4936,0.874
4937,0.0
4938,0.244
4939,0.18999999999999995
4940,0.0
4941,0.0
4942,0.33399999999999996
4943,0.09999999999999998
4944,0.532
4945,0.802
4946,0.694
4947,0.766
4948,0.838
4949,0.0
4950,0.0
4951,0.0
4952,0.586
4953,0.6399999999999999
4954,0.874
4955,0.622
4956,0.0
4957,0.784
4958,0.55
4959,0.73
4960,0.0
4961,0.784
4962,0.0
4963,0.20799999999999996
4964,0.766
4965,0.0
4966,0.6399999999999999
4967,0.5680000000000001
4968,0.29799999999999993
4969,0.856
4970,0.0
4971,0.874
4972,0.0
4973,0.874
4974,0.0
4975,0.838
4976,0.0
4977,0.45999999999999996
4978,0.4059999999999999
4979,0.0
4980,0.784
4981,0.73
4982,0.118
4983,0.0
4984,0.748
4985,0.33399999999999996
4986,0.15400000000000003
4987,0.29799999999999993
4988,0.784
4989,0.0
4990,0.856
4991,0.0
4992,0.0
4993,0.0
4994,0.17199999999999993
4995,0.6759999999999999
4996,0.478
4997,0.784
4998,0.0
4999,0.09999999999999998
5000,0.712
5001,0.0
5002,0.0
5003,0.0
5004,0.82
5005,0.0
5006,0.09999999999999998
5007,0.802
5008,0.586
5009,0.0
5010,0.0
5011,0.5680000000000001
5012,0.0
5013,0.532
5014,0.874
5015,0.694
5016,0.0
5017,0.4059999999999999
5018,0.82
5019,0.0
5020,0.0
5021,0.0
5022,0.874
5023,0.0
5024,0.244
5025,0.0
5026,0.118
5027,0.118
5028,0.6759999999999999
5029,0.0
5030,0.0
5031,0.856
5032,0.838
5033,0.0
5034,0.0
5035,0.0
5036,0.622
5037,0.0
5038,0.766
5039,0.4959999999999999
5040,0.118
5041,0.0
5042,0.0
5043,0.82
5044,0.0
5045,0.784
5046,0.694
5047,0.856
5048,0.0
5049,0.874
5050,0.0
5051,0.748
5052,0.712
5053,0.244
5054,0.514
5055,0.748
5056,0.3879999999999999
5057,0.118
5058,0.0
5059,0.622
5060,0.262
5061,0.0
5062,0.262
5063,0.352
5064,0.0
5065,0.802
5066,0.0
5067,0.0
5068,0.352
5069,0.478
5070,0.874
5071,0.82
5072,0.82
5073,0.694
5074,0.44199999999999995
5075,0.0
5076,0.6399999999999999
5077,0.0
5078,0.0
5079,0.0
5080,0.478
5081,0.586
5082,0.802
5083,0.20799999999999996
5084,0.0
5085,0.55
5086,0.604
5087,0.0
5088,0.0
5089,0.0
5090,0.44199999999999995
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,0.604
5096,0.0
5097,0.0
5098,0.0
5099,0.0
5100,0.20799999999999996
5101,0.73
5102,0.0
5103,0.20799999999999996
5104,0.0
5105,0.0
5106,0.712
5107,0.3879999999999999
5108,0.82
5109,0.44199999999999995
5110,0.244
5111,0.784
5112,0.22599999999999998
5113,0.0
5114,0.6399999999999999
5115,0.0
5116,0.0
5117,0.82
5118,0.6579999999999999
5119,0.0
5120,0.856
5121,0.0
5122,0.0
5123,0.20799999999999996
5124,0.3879999999999999
5125,0.0
5126,0.0
5127,0.0
5128,0.0
5129,0.532
5130,0.748
5131,0.0
5132,0.856
5133,0.31599999999999995
5134,0.856
5135,0.4959999999999999
5136,0.532
5137,0.0
5138,0.17199999999999993
5139,0.82
5140,0.0
5141,0.73
5142,0.0
5143,0.0
5144,0.838
5145,0.55
5146,0.0
5147,0.856
5148,0.2799999999999999
5149,0.0
5150,0.0
5151,0.784
5152,0.0
5153,0.55
5154,0.874
5155,0.45999999999999996
5156,0.694
5157,0.0
5158,0.0
5159,0.4059999999999999
5160,0.0
5161,0.802
5162,0.6399999999999999
5163,0.37
5164,0.45999999999999996
5165,0.0
5166,0.0
5167,0.838
5168,0.0
5169,0.73
5170,0.748
5171,0.0
5172,0.0
5173,0.2799999999999999
5174,0.0
5175,0.0
5176,0.29799999999999993
5177,0.0
5178,0.856
5179,0.6759999999999999
5180,0.17199999999999993
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.73
5188,0.0
5189,0.712
5190,0.0
5191,0.478
5192,0.838
5193,0.802
5194,0.0
5195,0.6399999999999999
5196,0.45999999999999996
5197,0.22599999999999998
5198,0.0
5199,0.0
5200,0.0
5201,0.45999999999999996
5202,0.0
5203,0.244
5204,0.5680000000000001
5205,0.5680000000000001
5206,0.262
5207,0.6399999999999999
5208,0.0
5209,0.0
5210,0.5680000000000001
5211,0.0
5212,0.0
5213,0.5680000000000001
5214,0.0
5215,0.0
5216,0.6579999999999999
5217,0.586
5218,0.838
5219,0.6759999999999999
5220,0.2799999999999999
5221,0.6579999999999999
5222,0.748
5223,0.0
5224,0.874
5225,0.838
5226,0.0
5227,0.0
5228,0.0
5229,0.244
5230,0.874
5231,0.136
5232,0.766
5233,0.0
5234,0.838
5235,0.5680000000000001
5236,0.6759999999999999
5237,0.6579999999999999
5238,0.18999999999999995
5239,0.0
5240,0.0
5241,0.0
5242,0.73
5243,0.856
5244,0.33399999999999996
5245,0.802
5246,0.622
5247,0.712
5248,0.31599999999999995
5249,0.5680000000000001
5250,0.0
5251,0.514
5252,0.0
5253,0.0
5254,0.0
5255,0.0
5256,0.73
5257,0.0
5258,0.712
5259,0.712
5260,0.874
5261,0.44199999999999995
5262,0.45999999999999996
5263,0.244
5264,0.0
5265,0.0
5266,0.0
5267,0.0
5268,0.0
5269,0.514
5270,0.6579999999999999
5271,0.6759999999999999
5272,0.0
5273,0.0
5274,0.766
5275,0.748
5276,0.17199999999999993
5277,0.0
5278,0.694
5279,0.838
5280,0.0
5281,0.6579999999999999
5282,0.0
5283,0.0
5284,0.514
5285,0.0
5286,0.18999999999999995
5287,0.0
5288,0.0
5289,0.136
5290,0.0
5291,0.0
5292,0.45999999999999996
5293,0.856
5294,0.6759999999999999
5295,0.0
5296,0.0
5297,0.55
5298,0.0
5299,0.586
5300,0.0
5301,0.15400000000000003
5302,0.712
5303,0.118
5304,0.6759999999999999
5305,0.5680000000000001
5306,0.514
5307,0.82
5308,0.73
5309,0.0
5310,0.6759999999999999
5311,0.0
5312,0.0
5313,0.44199999999999995
5314,0.244
5315,0.0
5316,0.0
5317,0.802
5318,0.6399999999999999
5319,0.0
5320,0.874
5321,0.0
5322,0.0
5323,0.532
5324,0.6399999999999999
5325,0.0
5326,0.0
5327,0.0
5328,0.478
5329,0.0
5330,0.0
5331,0.37
5332,0.0
5333,0.29799999999999993
5334,0.0
5335,0.0
5336,0.118
5337,0.0
5338,0.6579999999999999
5339,0.0
5340,0.874
5341,0.82
5342,0.73
5343,0.33399999999999996
5344,0.766
5345,0.0
5346,0.0
5347,0.838
5348,0.0
5349,0.856
5350,0.0
5351,0.0
5352,0.874
5353,0.0
5354,0.6759999999999999
5355,0.0
5356,0.6759999999999999
5357,0.748
5358,0.0
5359,0.0
5360,0.5680000000000001
5361,0.4059999999999999
5362,0.4059999999999999
5363,0.0
5364,0.55
5365,0.0
5366,0.0
5367,0.82
5368,0.712
5369,0.0
5370,0.712
5371,0.31599999999999995
5372,0.17199999999999993
5373,0.0
5374,0.136
5375,0.0
5376,0.838
5377,0.784
5378,0.5680000000000001
5379,0.0
5380,0.37
5381,0.5680000000000001
5382,0.0
5383,0.42399999999999993
5384,0.856
5385,0.874
5386,0.6399999999999999
5387,0.09999999999999998
5388,0.0
5389,0.118
5390,0.0
5391,0.20799999999999996
5392,0.2799999999999999
5393,0.0
5394,0.856
5395,0.2799999999999999
5396,0.42399999999999993
5397,0.136
5398,0.3879999999999999
5399,0.838
5400,0.44199999999999995
5401,0.784
5402,0.0
5403,0.0
5404,0.0
5405,0.604
5406,0.0
5407,0.0
5408,0.0
5409,0.55
5410,0.586
5411,0.0
5412,0.0
5413,0.0
5414,0.0
5415,0.37
5416,0.0
5417,0.0
5418,0.0
5419,0.0
5420,0.0
5421,0.0
5422,0.73
5423,0.0
5424,0.838
5425,0.0
5426,0.0
5427,0.82
5428,0.0
5429,0.874
5430,0.0
5431,0.766
5432,0.0
5433,0.0
5434,0.766
5435,0.29799999999999993
5436,0.514
5437,0.5680000000000001
5438,0.6759999999999999
5439,0.0
5440,0.586
5441,0.0
5442,0.15400000000000003
5443,0.6399999999999999
5444,0.6579999999999999
5445,0.784
5446,0.0
5447,0.0
5448,0.766
5449,0.748
5450,0.0
5451,0.0
5452,0.0
5453,0.2799999999999999
5454,0.0
5455,0.0
5456,0.0
5457,0.0
5458,0.0
5459,0.6579999999999999
5460,0.0
5461,0.118
5462,0.4059999999999999
5463,0.0
5464,0.0
5465,0.0
5466,0.0
5467,0.0
5468,0.0
5469,0.0
5470,0.784
5471,0.802
5472,0.22599999999999998
5473,0.0
5474,0.0
5475,0.802
5476,0.622
5477,0.73
5478,0.0
5479,0.0
5480,0.45999999999999996
5481,0.0
5482,0.748
5483,0.0
5484,0.37
5485,0.0
5486,0.0
5487,0.0
5488,0.514
5489,0.262
5490,0.15400000000000003
5491,0.0
5492,0.15400000000000003
5493,0.118
5494,0.0
5495,0.33399999999999996
5496,0.874
5497,0.262
5498,0.22599999999999998
5499,0.838
5500,0.838
5501,0.0
5502,0.0
5503,0.22599999999999998
5504,0.0
5505,0.784
5506,0.0
5507,0.0
5508,0.33399999999999996
5509,0.31599999999999995
5510,0.0
5511,0.0
5512,0.33399999999999996
5513,0.42399999999999993
5514,0.0
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.838
5520,0.22599999999999998
5521,0.244
5522,0.874
5523,0.622
5524,0.838
5525,0.0
5526,0.118
5527,0.0
5528,0.766
5529,0.118
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.802
5535,0.0
5536,0.604
5537,0.0
5538,0.712
5539,0.0
5540,0.20799999999999996
5541,0.784
5542,0.0
5543,0.0
5544,0.0
5545,0.352
5546,0.0
5547,0.0
5548,0.0
5549,0.0
5550,0.802
5551,0.0
5552,0.0
5553,0.0
5554,0.09999999999999998
5555,0.0
5556,0.17199999999999993
5557,0.0
5558,0.22599999999999998
5559,0.0
5560,0.856
5561,0.136
5562,0.0
5563,0.31599999999999995
5564,0.0
5565,0.0
5566,0.784
5567,0.0
5568,0.15400000000000003
5569,0.0
5570,0.0
5571,0.6759999999999999
5572,0.856
5573,0.09999999999999998
5574,0.0
5575,0.0
5576,0.622
5577,0.0
5578,0.0
5579,0.0
5580,0.31599999999999995
5581,0.532
5582,0.766
5583,0.37
5584,0.0
5585,0.0
5586,0.4059999999999999
5587,0.5680000000000001
5588,0.0
5589,0.604
5590,0.0
5591,0.6759999999999999
5592,0.0
5593,0.4059999999999999
5594,0.874
5595,0.31599999999999995
5596,0.3879999999999999
5597,0.0
5598,0.712
5599,0.0
5600,0.0
5601,0.748
5602,0.838
5603,0.874
5604,0.82
5605,0.766
5606,0.82
5607,0.20799999999999996
5608,0.0
5609,0.0
5610,0.0
5611,0.136
5612,0.532
5613,0.0
5614,0.874
5615,0.0
5616,0.0
5617,0.0
5618,0.586
5619,0.802
5620,0.6759999999999999
5621,0.0
5622,0.586
5623,0.82
5624,0.838
5625,0.18999999999999995
5626,0.856
5627,0.874
5628,0.0
5629,0.3879999999999999
5630,0.0
5631,0.0
5632,0.622
5633,0.15400000000000003
5634,0.0
5635,0.514
5636,0.802
5637,0.802
5638,0.874
5639,0.15400000000000003
5640,0.0
5641,0.33399999999999996
5642,0.0
5643,0.20799999999999996
5644,0.0
5645,0.0
5646,0.82
5647,0.0
5648,0.874
5649,0.0
5650,0.856
5651,0.838
5652,0.0
5653,0.0
5654,0.6579999999999999
5655,0.6759999999999999
5656,0.712
5657,0.0
5658,0.0
5659,0.22599999999999998
5660,0.0
5661,0.0
5662,0.45999999999999996
5663,0.6399999999999999
5664,0.136
5665,0.514
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.4059999999999999
5671,0.784
5672,0.6579999999999999
5673,0.0
5674,0.6759999999999999
5675,0.0
5676,0.0
5677,0.0
5678,0.766
5679,0.0
5680,0.0
5681,0.0
5682,0.0
5683,0.0
5684,0.82
5685,0.37
5686,0.784
5687,0.4959999999999999
5688,0.0
5689,0.0
5690,0.55
5691,0.0
5692,0.0
5693,0.694
5694,0.0
5695,0.0
5696,0.0
5697,0.0
5698,0.0
5699,0.44199999999999995
5700,0.514
5701,0.586
5702,0.0
5703,0.0
5704,0.262
5705,0.352
5706,0.0
5707,0.0
5708,0.3879999999999999
5709,0.0
5710,0.0
5711,0.0
5712,0.6579999999999999
5713,0.6579999999999999
5714,0.6399999999999999
5715,0.0
5716,0.0
5717,0.44199999999999995
5718,0.856
5719,0.0
5720,0.45999999999999996
5721,0.0
5722,0.09999999999999998
5723,0.44199999999999995
5724,0.31599999999999995
5725,0.838
5726,0.0
5727,0.802
5728,0.0
5729,0.0
5730,0.694
5731,0.784
5732,0.73
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.136
5739,0.784
5740,0.18999999999999995
5741,0.856
5742,0.0
5743,0.0
5744,0.82
5745,0.0
5746,0.09999999999999998
5747,0.0
5748,0.784
5749,0.6759999999999999
5750,0.0
5751,0.0
5752,0.478
5753,0.0
5754,0.838
5755,0.0
5756,0.874
5757,0.712
5758,0.0
5759,0.622
5760,0.0
5761,0.0
5762,0.0
5763,0.856
5764,0.514
5765,0.0
5766,0.0
5767,0.0
5768,0.856
5769,0.532
5770,0.766
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.586
5778,0.0
5779,0.0
5780,0.0
5781,0.73
5782,0.0
5783,0.0
5784,0.0
5785,0.766
5786,0.712
5787,0.118
5788,0.838
5789,0.33399999999999996
5790,0.0
5791,0.712
5792,0.856
5793,0.15400000000000003
5794,0.0
5795,0.4959999999999999
5796,0.82
5797,0.874
5798,0.712
5799,0.0
5800,0.784
5801,0.838
5802,0.0
5803,0.45999999999999996
5804,0.33399999999999996
5805,0.0
5806,0.802
5807,0.55
5808,0.17199999999999993
5809,0.0
5810,0.0
5811,0.0
5812,0.6399999999999999
5813,0.0
5814,0.622
5815,0.766
5816,0.82
5817,0.0
5818,0.0
5819,0.18999999999999995
5820,0.802
5821,0.838
5822,0.0
5823,0.0
5824,0.514
5825,0.838
5826,0.17199999999999993
5827,0.0
5828,0.856
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.55
5835,0.838
5836,0.262
5837,0.856
5838,0.0
5839,0.0
5840,0.0
5841,0.0
5842,0.37
5843,0.622
5844,0.0
5845,0.2799999999999999
5846,0.0
5847,0.0
5848,0.0
5849,0.0
5850,0.262
5851,0.6759999999999999
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.6579999999999999
5857,0.748
5858,0.784
5859,0.0
5860,0.0
5861,0.0
5862,0.0
5863,0.586
5864,0.0
5865,0.5680000000000001
5866,0.0
5867,0.838
5868,0.0
5869,0.0
5870,0.136
5871,0.0
5872,0.0
5873,0.2799999999999999
5874,0.712
5875,0.42399999999999993
5876,0.0
5877,0.766
5878,0.838
5879,0.838
5880,0.694
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.802
5886,0.82
5887,0.0
5888,0.4059999999999999
5889,0.802
5890,0.0
5891,0.0
5892,0.478
5893,0.532
5894,0.0
5895,0.748
5896,0.0
5897,0.0
5898,0.42399999999999993
5899,0.0
5900,0.0
5901,0.0
5902,0.0
5903,0.15400000000000003
5904,0.0
5905,0.766
5906,0.802
5907,0.0
5908,0.0
5909,0.0
5910,0.712
5911,0.0
5912,0.0
